OrderItemNo,Cost,Quantity,OrderID,MedicineID
1154,26.33,7,220,409
1155,97.39,1,220,893
1156,29.39,9,220,95
1157,25.82,1,220,706
1158,50.66,2,220,193
1159,14.99,2,221,770
1160,67.89,4,221,317
1161,596.95,10,221,702
1162,91.76,1,221,952
1163,15.1,10,221,10
1164,71.12,10,221,655
1165,60.66,9,221,34
1166,16.51,7,221,418
1167,97.14,1,221,753
1168,50.9,3,222,992
1169,37.58,10,222,676
1170,24.5,1,222,683
1171,353.92,10,223,846
1172,24.04,3,223,854
1173,23.28,6,223,283
1174,972.71,3,223,486
1175,812.49,1,223,108
1176,84.93,4,223,743
1177,88.41,9,223,782
1178,53.79,6,223,369
1179,43.02,9,223,264
1180,38.71,8,223,874
1181,48.42,18,224,475
1182,390.52,3,225,750
1183,28.96,3,226,77
1184,24.5,5,226,683
1185,26.31,6,226,299
1186,99.1,5,226,277
1187,95.6,10,226,87
1188,47.66,6,226,625
1189,40.65,2,227,161
1190,58.71,4,227,215
1191,68.38,5,227,375
1192,36.67,6,227,269
1193,28.53,4,228,169
1194,36.25,4,228,311
1195,74.19,9,228,645
1196,75.24,2,228,776
1197,51.08,9,228,35
1198,15.1,8,228,10
1199,82.82,1,228,802
1200,495.23,6,228,678
1201,14.72,9,229,674
1202,831.55,9,229,786
1203,195.95,5,230,738
1204,53.71,2,230,568
1205,94.92,7,230,608
1206,39.32,1,230,245
1207,88.41,7,230,782
1208,91.76,1,230,952
1209,58.82,15,231,466
1210,62.79,1,232,896
1211,94.56,9,232,236
1212,99.1,7,232,392
1213,44.96,3,233,609
1214,71.89,3,233,159
1215,37.58,7,233,676
1216,62.39,9,233,483
1217,964.03,4,233,210
1218,34.84,4,233,812
1219,72.91,3,234,257
1220,12.38,7,235,400
1221,89.13,3,235,507
1222,24.26,3,235,32
1223,44.93,10,235,867
1224,444.59,4,235,870
1225,93.53,2,235,869
1226,71.59,9,236,835
1227,29.79,9,236,182
1228,55.2,2,236,981
1229,486.17,9,236,408
1230,63.87,4,236,13
1231,94.66,1,237,611
1232,59.21,5,237,51
1233,34,7,238,527
1234,918.86,7,239,246
1235,24.5,6,239,683
1236,59.9,1,239,572
1237,17.93,6,239,673
1238,34.84,4,239,812
1239,95.39,4,240,65
1240,11.36,11,241,985
1241,24.58,4,242,280
1242,79.57,5,242,487
1243,71.12,2,242,655
1244,36.22,10,242,323
1245,89.84,9,242,793
1246,94.56,7,242,236
1247,62.79,8,242,896
1248,58.97,6,242,203
1249,52.06,7,242,239
1250,96.89,3,243,5
1251,14.72,4,243,674
1252,12.31,7,244,755
1253,36.25,10,244,311
1254,11.52,6,245,177
1255,26.33,4,245,409
1256,529.3,2,245,156
1257,31.42,8,245,86
1258,33.74,9,245,37
1259,37.28,8,245,321
1260,73.27,8,245,539
1261,55.68,9,246,443
1262,12.9,1,246,971
1263,99.04,7,246,986
1264,48.76,7,246,598
1265,918.86,4,246,246
1266,38,9,246,667
1267,95.34,9,246,382
1268,95.36,7,246,841
1269,92.69,1,247,122
1270,99.1,9,247,392
1271,78.46,10,247,233
1272,92.14,5,248,9
1273,74.19,10,248,645
1274,66.82,8,248,261
1275,54.71,3,248,723
1276,17.67,5,248,341
1277,37.81,8,248,2
1278,70.15,1,248,580
1279,36.15,5,248,47
1280,61.71,14,249,376
1281,64.01,2,250,52
1282,59.38,2,250,412
1283,243.04,2,250,726
1284,68.99,1,250,848
1285,139.47,1,250,54
1286,136.07,5,250,198
1287,67.47,8,250,422
1288,25.75,5,251,634
1289,69.74,5,251,395
1290,845.2,1,251,342
1291,56.21,6,251,805
1292,96.31,2,251,166
1293,635.8,1,251,648
1294,213.85,6,251,798
1295,33.91,6,251,303
1296,52.14,10,251,847
1297,88.95,2,252,671
1298,28.96,9,252,77
1299,82.45,2,252,319
1300,50.99,4,252,196
1301,65.69,2,252,514
1302,24.82,4,252,82
1303,56,4,252,348
1304,486.17,5,252,408
1305,76.51,1,252,838
1306,65.75,8,253,207
1307,57.14,2,253,433
1308,41.44,2,253,383
1309,86.06,2,253,219
1310,150.49,2,253,972
1311,59.21,5,253,51
1312,37.81,7,253,2
1313,58.82,4,253,466
1314,54.73,5,253,83
1315,15.86,9,253,470
1316,40.65,10,254,161
1317,972.71,5,254,486
1318,20.06,6,254,613
1319,95.36,7,254,841
1320,56.3,5,254,315
1321,21.21,6,255,785
1322,33.64,7,255,542
1323,87.94,1,255,623
1324,70.54,3,255,699
1325,80.41,2,255,109
1326,54.71,2,255,723
1327,46.74,3,255,275
1328,92.44,2,255,819
1329,20.94,8,255,584
1330,25.82,5,256,706
1331,95.09,5,256,832
1332,69.61,4,256,700
1333,831.55,1,256,786
1334,66.83,9,256,503
1335,66.82,1,256,261
1336,74.69,5,256,250
1337,46.74,5,257,275
1338,93,3,257,938
1339,47.36,2,257,686
1340,93,4,257,938
1341,59.21,7,257,51
1342,18,8,257,350
1343,247.89,9,257,588
1344,73.27,1,258,539
1345,932.52,4,258,180
1346,33.4,4,258,677
1347,83.39,6,258,577
1348,20.88,9,258,256
1349,204.75,6,258,252
1350,83.58,6,258,99
1351,56,2,258,348
1352,33.74,7,258,223
1353,49.65,5,259,499
1354,28.8,1,259,697
1355,91.86,10,260,427
1356,89.84,8,260,793
1357,92.36,7,260,428
1358,20.56,8,261,658
1359,135.44,7,261,714
1360,94.93,10,261,477
1361,29.41,3,261,399
1362,15.38,10,261,497
1363,18,7,261,296
1364,752.04,6,262,132
1365,845.2,9,263,342
1366,35.35,7,263,389
1367,508.98,5,263,672
1368,70.98,5,263,301
1369,27,5,263,559
1370,61.83,1,264,970
1371,62.36,1,264,123
1372,91.73,3,264,320
1373,60.45,10,264,117
1374,18.14,8,264,113
1375,25.75,5,265,962
1376,32.81,3,265,171
1377,35.81,3,265,679
1378,83.85,8,265,272
1379,58.42,7,265,21
1380,50.9,6,266,992
1381,63.99,7,266,39
1382,12.63,1,266,820
1383,71.38,10,266,809
1384,70.15,8,266,580
1385,73.27,4,266,539
1386,42.54,2,266,176
1387,25.59,3,266,590
1388,48.76,4,266,598
1389,82.45,9,267,319
1390,55.89,18,268,764
1391,13.94,13,269,226
1392,92.69,8,270,122
1393,965.87,1,270,114
1394,12.71,3,270,766
1395,28.98,4,270,485
1396,32.81,7,271,171
1397,46.94,6,272,125
1398,20.51,4,272,361
1399,656.79,2,272,612
1400,16.51,9,272,418
1401,81.21,8,272,579
1402,63.26,7,272,955
1403,596.95,4,272,702
1404,25.82,1,272,706
1405,93.46,8,273,656
1406,904.77,2,273,126
1407,95.72,6,273,850
1408,75.2,8,273,80
1409,57.81,8,273,589
1410,27,10,273,559
1411,38.51,8,273,188
1412,65.75,1,273,207
1413,67.47,7,274,422
1414,656.79,6,275,612
1415,50.13,9,275,235
1416,20.06,3,275,613
1417,52.14,8,275,847
1418,57.26,5,275,771
1419,529.3,1,275,156
1420,135.44,3,276,714
1421,17.23,9,276,856
1422,94.56,7,276,236
1423,87.8,1,276,322
1424,56.17,10,276,316
1425,69.61,8,276,700
1426,444.59,4,277,870
1427,177.25,5,277,390
1428,33.73,3,277,974
1429,920.32,3,277,66
1430,65.75,2,277,207
1431,88.79,10,277,79
1432,51.81,2,277,746
1433,52.03,5,277,293
1434,32.76,10,277,81
1435,70.54,7,277,368
1436,47.85,8,278,977
1437,14.19,6,278,670
1438,19.34,2,278,454
1439,59.9,5,278,572
1440,35.81,1,278,679
1441,37.78,7,278,371
1442,86.06,6,278,219
1443,58.42,2,278,21
1444,29.41,1,279,399
1445,82.45,3,279,319
1446,139.47,3,279,54
1447,97.26,7,279,716
1448,99.1,8,279,392
1449,19.24,3,279,788
1450,136.07,6,279,198
1451,38.71,3,280,874
1452,81.79,9,281,424
1453,89.14,8,282,508
1454,27.31,7,282,516
1455,84.93,4,282,743
1456,51.88,4,282,212
1457,29.39,1,282,95
1458,75.97,8,282,823
1459,44.93,6,282,130
1460,55.89,9,282,694
1461,59.31,6,282,821
1462,44.93,5,282,867
1463,26.95,7,283,73
1464,16.17,4,283,478
1465,58.44,2,283,50
1466,95.09,7,283,832
1467,53.85,10,284,718
1468,96.93,7,284,59
1469,99.1,7,284,392
1470,82.43,2,284,398
1471,12.55,3,284,561
1472,84.59,7,284,352
1473,53.79,4,284,369
1474,91.76,10,284,952
1475,964.03,2,285,210
1476,70.15,9,285,580
1477,91.86,5,285,427
1478,26.46,7,285,773
1479,44.93,6,285,867
1480,898.68,3,285,984
1481,32.65,3,285,230
1482,24.26,1,285,32
1483,46.94,5,285,125
1484,58.14,5,286,310
1485,70.54,6,286,699
1486,135.44,7,286,714
1487,76.49,6,286,905
1488,46.94,3,287,125
1489,61.71,6,287,376
1490,37.27,1,288,610
1491,58.42,9,288,21
1492,48.14,9,288,308
1493,48.74,9,288,25
1494,52.6,3,288,115
1495,40.65,8,288,161
1496,57.81,3,288,589
1497,39.32,8,288,245
1498,120.09,5,288,396
1499,42.54,4,289,176
1500,268.09,9,289,894
1501,95.09,3,289,832
1502,75.44,1,289,23
1503,953.83,3,290,810
1504,28.25,2,290,922
1505,32.76,2,290,81
1506,61.71,4,290,376
1507,48.44,6,290,794
1508,50.9,2,290,992
1509,55.57,6,290,63
1510,58.03,3,290,213
1511,29.72,3,290,437
1512,52.06,2,290,239
1513,61.1,6,291,200
1514,56.3,2,292,315
1515,57.74,4,292,889
1516,96.03,6,292,287
1517,831.55,10,292,786
1518,353.92,3,292,846
1519,88.41,6,292,782
1520,48.74,2,292,25
1521,904.77,5,292,126
1522,97.41,10,292,573
1523,22.55,3,292,523
1524,712.56,7,293,876
1525,21.52,8,293,947
1526,51.08,3,293,35
1527,83.99,10,293,836
1528,83.31,4,294,4
1529,52.06,9,294,239
1530,84.32,10,294,68
1531,92.36,8,294,428
1532,495.23,5,294,678
1533,48.14,7,294,308
1534,45.85,7,295,388
1535,58.14,8,295,310
1536,70.54,10,295,699
1537,55.68,2,296,443
1538,58.82,3,296,466
1539,82.45,3,296,319
1540,34.84,9,296,812
1541,98.84,6,296,865
1542,282.87,4,296,558
1543,71.33,3,296,933
1544,14.42,4,296,548
1545,36.22,1,296,323
1546,26.31,1,297,299
1547,63.26,8,297,955
1548,34.84,1,297,812
1549,56.89,6,297,405
1550,20.51,6,297,361
1551,780.32,10,297,84
1552,46.62,6,297,489
1553,98.84,2,297,865
1554,93.53,9,297,869
1555,92.48,3,297,578
1556,33.52,5,298,279
1557,87.16,9,298,680
1558,10.44,10,298,731
1559,93,7,298,938
1560,635.8,8,298,648
1561,15.1,4,298,10
1562,14.82,2,298,815
1563,240.11,4,298,510
1564,204.75,4,298,252
1565,81.79,8,299,424
1566,14.42,2,300,548
1567,46,2,300,860
1568,18,9,300,350
1569,70.54,1,300,368
1570,20.88,1,300,256
1571,67.93,10,301,752
1572,23.36,1,301,359
1573,61.83,3,301,970
1574,81.87,3,302,663
1575,80.41,5,302,202
1576,24.26,9,303,32
1577,26.46,3,303,773
1578,353.92,1,303,846
1579,114.72,2,303,384
1580,731.82,2,303,300
1581,984.25,10,303,360
1582,61.1,10,303,200
1583,21.21,4,303,785
1584,71.38,6,304,809
1585,96.31,9,304,166
1586,78.14,9,304,155
1587,52.97,7,304,471
1588,55.24,9,304,327
1589,44.23,9,304,1
1590,25.75,8,305,634
1591,81.21,5,306,579
1592,55.57,3,306,63
1593,74.28,6,306,748
1594,87.8,8,306,322
1595,14.82,7,307,815
1596,66.54,7,307,950
1597,56.52,9,307,544
1598,486.17,1,307,408
1599,49.27,10,307,397
1600,28.96,10,307,77
1601,19.36,9,307,268
1602,14.91,3,308,719
1603,59.21,5,308,51
1604,41.49,1,308,567
1605,69.93,8,308,374
1606,75.24,9,309,776
1607,508.98,10,309,672
1608,28.25,3,309,922
1609,780.32,3,309,84
1610,17.67,9,309,341
1611,12.82,3,309,596
1612,26.46,8,310,773
1613,97.26,8,310,716
1614,56.27,6,310,491
1615,46.74,5,310,275
1616,46.62,4,310,489
1617,14.99,8,310,770
1618,14.82,8,311,815
1619,26.22,10,311,536
1620,120.09,8,311,396
1621,247.89,10,311,588
1622,932.52,3,311,180
1623,18,6,311,296
1624,49.65,2,311,499
1625,38.68,10,311,886
1626,83.99,1,312,836
1627,99.04,8,313,986
1628,12.38,7,313,400
1629,46.94,1,313,125
1630,95.72,8,313,183
1631,67.03,7,313,148
1632,54.8,7,313,772
1633,69.91,6,313,64
1634,56.89,5,313,405
1635,46.74,1,313,275
1636,23.35,4,313,101
1637,25.59,9,314,590
1638,150.49,3,314,972
1639,92.69,5,314,122
1640,34,10,314,527
1641,96.29,9,315,620
1642,72.41,9,315,883
1643,23.28,5,315,283
1644,41.44,3,315,383
1645,95.34,5,316,382
1646,99.56,10,316,329
1647,94.66,3,316,611
1648,48.76,1,316,598
1649,98.14,3,316,740
1650,57.41,2,316,335
1651,41.44,6,316,383
1652,15.81,5,316,641
1653,41.76,9,317,40
1654,964.03,7,318,210
1655,56.3,9,318,315
1656,30.27,10,318,358
1657,29.77,4,318,818
1658,89.79,7,318,727
1659,65.75,4,318,207
1660,898.68,2,318,984
1661,36.25,4,318,311
1662,10.12,10,318,104
1663,20.94,3,319,584
1664,26.46,10,319,773
1665,17.67,6,319,341
1666,96.03,1,319,287
1667,58.42,5,319,21
1668,176.05,5,319,762
1669,33.74,6,319,223
1670,62.6,1,319,669
1671,59.9,4,319,572
1672,83.39,1,319,577
1673,98.25,5,320,887
1674,51.01,2,320,197
1675,71.12,4,320,655
1676,84.32,1,321,68
1677,13.64,6,322,332
1678,96.31,5,322,166
1679,816.77,8,322,636
1680,37.58,3,322,676
1681,52.14,2,322,847
1682,95.09,2,322,832
1683,65.75,1,322,207
1684,55.2,5,322,981
1685,63.99,10,322,39
1686,70.54,2,323,790
1687,23.66,3,324,307
1688,882.48,8,325,852
1689,42.54,3,326,176
1690,100.72,10,326,666
1691,86.13,6,326,406
1692,10.44,3,326,731
1693,44.23,10,327,1
1694,71.59,7,327,835
1695,59.21,7,327,51
1696,73.59,1,327,93
1697,25.75,2,327,962
1698,50.13,6,328,235
1699,59.45,4,328,983
1700,92.36,7,328,428
1701,213.85,2,328,798
1702,28.98,7,328,485
1703,56.89,6,328,405
1704,195.95,4,329,738
1705,15.81,7,329,641
1706,20.56,9,329,658
1707,964.03,8,329,210
1708,12.82,8,329,596
1709,98.25,7,329,887
1710,76.51,10,330,838
1711,58.14,6,330,310
1712,35.35,7,330,389
1713,52.03,4,330,293
1714,57.34,8,330,627
1715,87.94,2,330,623
1716,89.17,7,330,991
1717,282.87,2,330,558
1718,89.14,8,330,508
1719,60.42,2,331,659
1720,90.78,3,331,871
1721,76.49,1,331,905
1722,731.82,7,331,300
1723,61.75,7,331,189
1724,19.34,2,331,454
1725,26.31,3,331,299
1726,240.11,9,331,510
1727,78.46,3,331,233
1728,178,7,331,366
1729,91.76,7,332,952
1730,177.25,7,332,390
1731,898.68,4,332,984
1732,26.95,6,332,73
1733,70.54,5,332,368
1734,61.1,10,332,200
1735,69.91,5,332,64
1736,19.24,5,332,788
1737,953.83,9,332,810
1738,36.25,5,333,311
1739,69.74,10,333,395
1740,59.38,1,333,412
1741,731.82,7,334,300
1742,10.44,2,334,731
1743,953.83,2,334,810
1744,690.96,10,334,732
1745,81.21,8,334,579
1746,28.98,8,334,485
1747,87.16,1,334,680
1748,176.05,8,334,762
1749,81.21,3,334,579
1750,39.67,1,334,745
1751,13.94,13,335,226
1752,831.55,3,336,786
1753,55.57,2,336,63
1754,83.99,3,336,836
1755,120.09,10,336,396
1756,60.58,5,336,70
1757,81.72,2,336,646
1758,36.25,6,336,311
1759,40.04,6,336,479
1760,84.59,6,336,352
1761,47.44,2,337,464
1762,97.26,2,337,716
1763,58.14,8,337,310
1764,75.97,1,337,823
1765,898.68,10,337,984
1766,845.2,9,337,342
1767,61.79,7,337,626
1768,353.22,2,337,834
1769,50.22,9,337,739
1770,25.91,4,337,833
1771,92.69,6,338,122
1772,50.66,6,338,193
1773,264.46,6,338,996
1774,240.11,1,338,510
1775,87.44,8,338,862
1776,93.79,3,338,380
1777,67.47,3,338,248
1778,69.93,9,339,374
1779,353.22,10,339,834
1780,75.24,6,339,776
1781,139.47,3,339,54
1782,57.26,7,339,771
1783,79.9,10,340,143
1784,94.56,10,341,236
1785,784.4,10,341,624
1786,57.34,6,341,627
1787,75.44,1,341,23
1788,87.8,1,341,322
1789,47.66,4,342,625
1790,36.67,3,342,269
1791,26.95,5,342,73
1792,46.94,5,342,125
1793,96.89,5,342,5
1794,38.68,9,342,886
1795,12.61,1,343,879
1796,178,6,343,366
1797,14.42,5,344,548
1798,56.73,7,344,742
1799,94.56,10,344,236
1800,54.73,4,344,83
1801,213.85,8,344,798
1802,50.74,5,344,806
1803,11.46,10,344,593
1804,70.54,14,345,699
1805,26.31,7,346,299
1806,59.38,1,346,412
1807,53.02,2,347,260
1808,14.19,10,348,670
1809,91.76,4,348,952
1810,75.44,9,348,23
1811,920.32,5,349,66
1812,57.26,3,349,771
1813,16.51,4,349,418
1814,17.23,5,349,856
1815,39.67,2,350,745
1816,35.48,6,350,937
1817,64.07,7,351,725
1818,96.03,1,352,287
1819,62.36,8,352,123
1820,27.31,1,352,516
1821,33.74,10,353,37
1822,61.75,2,353,189
1823,91.71,2,353,878
1824,21.52,5,354,947
1825,89.84,10,354,793
1826,44.96,9,354,609
1827,91.86,1,355,427
1828,88.41,8,355,782
1829,43.4,3,355,274
1830,18.56,1,355,29
1831,39.45,7,356,220
1832,56.27,7,356,491
1833,515.61,8,356,42
1834,18,7,356,350
1835,95.36,6,357,841
1836,53.85,2,357,718
1837,58.82,7,357,466
1838,61.05,7,357,419
1839,68.38,1,357,375
1840,62.6,2,357,669
1841,88.95,10,357,671
1842,920.32,6,357,66
1843,56.27,10,357,491
1844,67.85,8,358,345
1845,69.91,9,359,64
1846,87.8,6,359,322
1847,529.3,2,359,156
1848,69.91,10,359,64
1849,44.93,10,359,867
1850,36.15,10,359,47
1851,41.44,5,359,383
1852,41.08,3,359,45
1853,92.44,5,360,819
1854,639.87,6,360,570
1855,69.91,8,360,64
1856,48.44,2,360,794
1857,55.32,9,360,297
1858,50.74,8,360,806
1859,58.82,15,361,466
1860,731.82,9,362,300
1861,176.05,8,362,762
1862,82.43,6,362,398
1863,95.72,7,362,850
1864,95.6,5,362,87
1865,15.38,3,362,497
1866,34.05,10,362,967
1867,76.88,9,362,357
1868,60.58,8,362,70
1869,70.54,14,363,699
1870,46.01,3,364,49
1871,63.26,1,365,955
1872,44.23,9,365,1
1873,491.62,8,365,192
1874,66.54,4,365,950
1875,53.79,6,365,369
1876,75.97,1,365,823
1877,63.87,9,366,13
1878,23.81,6,366,394
1879,71.53,8,366,158
1880,12.55,4,366,561
1881,65.69,5,367,514
1882,26.33,3,367,409
1883,75.44,5,367,23
1884,87.88,3,367,242
1885,264.46,6,367,996
1886,21.21,10,367,785
1887,100.72,10,367,666
1888,349.58,4,367,288
1889,14.9,1,368,729
1890,95.09,6,368,832
1891,22.55,2,368,523
1892,49.16,2,368,903
1893,37.28,4,368,321
1894,984.25,1,368,360
1895,176.89,1,368,444
1896,5.63,7,369,354
1897,57.14,9,369,433
1898,73.27,3,369,539
1899,41.44,6,369,383
1900,76.99,5,369,803
1901,97.41,4,370,573
1902,52.14,4,370,847
1903,57.81,10,370,520
1904,97.39,3,371,893
1905,61.51,3,371,267
1906,428.41,10,371,258
1907,34.75,5,371,778
1908,43.02,6,371,264
1909,12.9,2,371,971
1910,29.16,7,371,592
1911,87.94,2,371,623
1912,21.17,5,371,681
1913,97.6,5,371,509
1914,43.02,5,372,264
1915,47.85,9,372,977
1916,39.32,7,372,245
1917,71,6,372,153
1918,61.05,6,372,419
1919,61.71,6,372,376
1920,44.96,5,372,609
1921,49.35,2,372,281
1922,56.73,6,373,742
1923,53.79,10,373,369
1924,60.45,3,373,117
1925,86.18,2,373,555
1926,243.04,12,374,726
1927,72.45,13,375,652
1928,92.42,6,376,866
1929,58.82,2,377,466
1930,51.81,7,377,746
1931,34.05,4,378,967
1932,63.26,8,378,955
1933,38.68,10,378,886
1934,34.53,8,378,617
1935,71.38,7,378,809
1936,30.27,8,378,358
1937,120.09,10,378,396
1938,45.7,7,379,693
1939,52.97,9,379,471
1940,89.17,3,379,991
1941,17.23,1,379,856
1942,61.51,9,379,267
1943,23.81,5,379,394
1944,53.71,7,379,779
1945,136.07,1,379,228
1946,62.9,4,380,225
1947,88.95,3,381,671
1948,71.53,9,381,158
1949,15.81,5,381,641
1950,47.85,10,381,977
1951,74.19,10,381,645
1952,59.21,3,381,51
1953,79.9,3,381,143
1954,790.43,9,382,882
1955,62.99,9,382,442
1956,96.31,10,382,166
1957,515.61,3,382,42
1958,29.77,2,382,818
1959,48.74,6,382,25
1960,37.28,2,382,321
1961,61.1,6,383,200
1962,68.99,10,384,848
1963,30.27,4,384,358
1964,24.85,7,384,429
1965,43.4,1,384,274
1966,54.71,1,384,723
1967,65.69,7,384,514
1968,55.2,9,384,981
1969,35.81,4,384,679
1970,36.13,3,385,687
1971,268.09,8,385,894
1972,264.46,7,386,996
1973,87.8,2,386,322
1974,99.56,5,386,329
1975,55.68,2,386,443
1976,26.22,9,386,536
1977,93.79,8,386,380
1978,81.44,3,387,434
1979,89.14,8,387,508
1980,82.43,9,387,398
1981,28.25,4,387,922
1982,55.89,9,387,694
1983,255.2,10,387,96
1984,139.47,3,387,54
1985,58.14,7,387,310
1986,83.99,6,387,836
1987,508.98,8,387,672
1988,93.79,10,388,380
1989,92.36,10,388,428
1990,49.16,7,388,903
1991,58.07,8,388,920
1992,44.23,9,388,1
1993,79.9,1,388,143
1994,87.8,9,388,322
1995,21.52,5,388,947
1996,58.71,6,389,215
1997,67.47,8,390,248
1998,48.76,8,390,598
1999,62.79,9,390,896
2000,51.81,1,390,746
2001,37.38,8,390,209
2002,57.26,7,390,771
2003,84.93,2,390,743
2004,25.91,6,390,833
2005,58.14,3,390,310
2006,21.52,7,390,947
2007,79.57,7,391,487
2008,78.46,3,391,233
2009,11.46,1,391,593
2010,70.54,14,392,699
2011,29.77,2,393,818
2012,92.14,2,393,9
2013,96.29,9,393,620
2014,20.88,3,393,256
2015,63.87,4,393,13
2016,36.13,5,393,687
2017,70.98,3,393,301
2018,23.36,4,394,359
2019,93.67,10,394,843
2020,29.16,8,394,592
2021,34.53,5,395,617
2022,32.65,6,395,230
2023,15.1,5,395,10
2024,68.58,6,395,851
2025,23.12,6,395,286
2026,29.77,4,395,818
2027,96.29,2,395,620
2028,953.83,5,396,810
2029,690.96,10,396,732
2030,99.04,4,396,986
2031,29.37,1,397,530
2032,57.41,2,397,335
2033,71,6,397,153
2034,96.29,9,397,620
2035,845.2,6,398,342
2036,52.06,3,398,239
2037,353.22,4,398,834
2038,150.49,3,398,972
2039,97.6,2,398,509
2040,58.14,9,398,310
2041,66.67,14,399,899
2042,486.17,3,400,408
2043,12.31,1,400,755
2044,20.74,3,400,304
2045,88.95,5,400,671
2046,59.31,10,400,821
2047,54.71,5,400,723
2048,55.24,2,400,327
2049,136.07,8,400,198
2050,86.18,8,401,555
2051,37.81,9,401,2
2052,81.77,10,401,917
2053,91.73,9,401,320
2054,21.52,4,402,947
2055,33.74,6,402,37
2056,54.71,6,403,723
2057,264.46,6,403,996
2058,35.35,7,403,389
2059,635.8,3,403,648
2060,97.41,4,403,573
2061,92.14,1,403,9
2062,12.61,5,403,879
2063,33.91,7,403,303
2064,87.94,9,403,623
2065,24.82,2,403,82
2066,55.89,18,404,764
2067,13.94,13,405,226
2068,81.16,2,406,147
2069,92.44,7,406,819
2070,13.01,6,406,164
2071,52.97,2,406,471
2072,63.44,5,406,758
2073,78.46,9,406,233
2074,55.32,9,406,297
2075,17.23,3,407,856
2076,55.24,9,407,327
2077,90.09,5,407,266
2078,46.74,1,407,275
2079,98.71,3,407,901
2080,28.8,5,408,697
2081,95.39,8,408,65
2082,95.36,3,408,841
2083,92.14,9,408,9
2084,45.7,6,408,693
2085,11.46,10,408,593
2086,48.76,10,408,598
2087,96.31,7,408,166
2088,55.57,1,409,63
2089,56,10,409,348
2090,32.76,10,409,81
2091,95.72,7,410,850
2092,561.12,5,410,426
2093,69.93,3,410,374
2094,964.03,9,410,210
2095,33.66,8,410,469
2096,59.18,5,411,490
2097,92.36,4,411,428
2098,98.84,6,412,865
2099,19.41,10,412,107
2100,23.36,4,412,359
2101,20.74,3,412,304
2102,353.92,7,412,846
2103,46,2,412,860
2104,70.54,14,413,699
2105,97.41,4,414,573
2106,597.18,7,414,186
2107,38.51,1,414,188
2108,21.17,2,415,681
2109,55.57,3,415,63
2110,76.51,10,416,838
2111,97.39,10,416,893
2112,176.05,5,416,762
2113,51.81,4,416,746
2114,84.93,10,417,743
2115,920.32,9,418,66
2116,55.89,5,418,764
2117,49.27,6,418,397
2118,76.99,9,418,803
2119,24.82,1,418,82
2120,321.61,4,418,930
2121,465.75,1,418,168
2122,56.89,10,418,405
2123,43.51,6,419,262
2124,33.73,10,419,974
2125,63.87,6,419,13
2126,95.09,8,419,832
2127,372.46,5,419,552
2128,60.66,8,419,34
2129,176.05,4,420,762
2130,282.87,4,421,558
2131,784.4,9,421,624
2132,33.66,9,421,469
2133,83.85,3,421,272
2134,35.48,9,422,937
2135,58.82,3,422,466
2136,58.82,1,422,466
2137,66.82,4,422,261
2138,58.07,9,422,920
2139,14.9,4,422,729
2140,36.73,1,423,688
2141,33.4,8,423,677
2142,58.42,2,423,21
2143,240.11,4,423,510
2144,47.85,10,423,977
2145,21.64,9,423,547
2146,89.62,7,423,393
2147,780.32,5,423,84
2148,36.15,8,423,47
2149,44.93,2,424,130
2150,37.83,8,424,111
2151,54.66,8,424,662
2152,17.23,8,424,856
2153,86.13,1,424,406
2154,78.42,4,424,41
2155,268.09,8,424,894
2156,39.32,4,425,245
2157,72.42,5,425,302
2158,282.87,9,425,558
2159,80.41,2,425,202
2160,21.41,4,425,553
2161,178,3,425,366
2162,845.2,10,425,342
2163,83.39,10,426,577
2164,51.01,7,426,197
2165,51.88,3,427,212
2166,67.89,4,427,317
2167,29.79,7,427,182
2168,58.44,8,427,50
2169,32.38,8,427,957
2170,18.56,6,427,29
2171,45.7,2,427,693
2172,84.85,2,427,715
2173,44.23,5,427,1
2174,59.38,8,427,412
2175,52.06,4,428,239
2176,89.62,7,428,393
2177,71.59,6,428,835
2178,63.44,8,428,758
2179,41.08,7,428,45
2180,70.86,1,429,430
2181,57.14,9,429,433
2182,45.85,8,429,388
2183,139.47,6,429,54
2184,90.09,7,429,266
2185,59.31,5,429,821
2186,14.19,9,429,670
2187,899.35,9,429,24
2188,91.76,4,429,952
2189,96.84,8,430,801
2190,25.75,2,430,634
2191,95.72,4,430,850
2192,59.45,8,431,983
2193,10.12,5,431,104
2194,71,8,431,153
2195,90.09,10,431,266
2196,67.89,3,431,317
2197,60.58,8,431,70
2198,831.55,7,432,786
2199,52.14,10,432,847
2200,83.39,9,432,577
2201,780.32,6,432,84
2202,56.3,8,432,315
2203,70.21,13,433,884
2204,51.81,1,434,746
2205,34.53,4,434,617
2206,57.34,9,434,627
2207,14.99,9,434,770
2208,57.34,9,434,627
2209,33.4,7,434,677
2210,195.95,3,434,738
2211,23.26,7,434,538
2212,24.26,8,434,32
2213,18.56,1,435,29
2214,53.86,3,435,953
2215,81.72,10,435,646
2216,52.97,3,435,471
2217,28.98,2,435,485
2218,52.6,8,435,115
2219,86.13,5,435,406
2220,55.24,7,435,327
